time,precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),temperature_2m_mean (°F),temperature_2m_max (°F),temperature_2m_min (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),wind_speed_10m_max (mp/h),cloud_cover_mean (%),dew_point_2m_mean (°F),snowfall_water_equivalent_sum (inch),pressure_msl_mean (hPa),relative_humidity_2m_mean (%),wind_direction_10m_dominant (°),wind_speed_10m_mean (mp/h),visibility_mean (undefined),soil_temperature_0_to_7cm_mean (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),weather_code (wmo code)
2010-05-07,0.000,0.000,0.000,0.0,43.8,52.7,31.8,48.9,26.5,6.9,23,27.3,0.000,1023.4,57,29,3.4,NaN,50.8,39.0,2010-05-07T06:18,2010-05-07T20:29,2
2010-05-08,0.000,0.000,0.000,0.0,49.1,61.1,36.4,59.7,30.7,8.7,72,34.6,0.000,1012.1,63,74,4.3,NaN,53.8,44.7,2010-05-08T06:17,2010-05-08T20:30,3
2010-05-09,0.000,0.000,0.000,0.0,53.6,63.6,40.6,60.2,37.0,10.6,58,36.9,0.000,1006.4,59,351,5.2,NaN,56.7,49.3,2010-05-09T06:16,2010-05-09T20:31,3
2010-05-10,0.295,0.295,0.000,12.0,50.8,57.7,44.9,55.7,40.3,8.9,74,40.0,0.000,1006.8,68,256,4.9,NaN,57.3,47.0,2010-05-10T06:15,2010-05-10T20:33,61
2010-05-11,0.504,0.504,0.000,18.0,46.3,52.1,43.1,49.5,39.5,7.3,97,42.4,0.000,1003.1,87,341,4.2,NaN,54.8,42.7,2010-05-11T06:14,2010-05-11T20:34,55
2010-05-12,0.102,0.102,0.000,11.0,47.9,53.6,43.6,48.1,37.4,9.5,57,36.3,0.000,1012.1,66,353,7.5,NaN,54.5,42.0,2010-05-12T06:13,2010-05-12T20:35,53
2010-05-13,0.012,0.012,0.000,2.0,49.0,55.0,42.2,53.5,38.9,7.2,78,38.8,0.000,1016.4,69,302,3.1,NaN,54.8,45.5,2010-05-13T06:12,2010-05-13T20:36,51
2010-05-14,0.000,0.000,0.000,0.0,50.5,59.4,39.0,58.0,35.2,6.0,26,39.2,0.000,1017.6,69,39,3.6,NaN,56.8,47.4,2010-05-14T06:11,2010-05-14T20:37,2
2010-05-15,0.000,0.000,0.000,0.0,54.2,62.9,42.2,62.1,38.3,6.0,13,42.8,0.000,1017.5,68,102,3.5,NaN,58.6,51.8,2010-05-15T06:10,2010-05-15T20:38,2
2010-05-16,0.000,0.000,0.000,0.0,57.8,70.3,42.8,69.3,38.3,6.5,66,40.8,0.000,1014.6,61,136,4.9,NaN,60.5,54.5,2010-05-16T06:09,2010-05-16T20:38,3
2010-05-17,0.000,0.000,0.000,0.0,63.2,76.7,47.6,72.1,43.1,10.4,97,42.3,0.000,1006.8,54,150,7.9,NaN,62.4,58.8,2010-05-17T06:08,2010-05-17T20:39,3
2010-05-18,0.598,0.598,0.000,19.0,55.5,63.8,51.6,59.9,48.9,8.1,97,46.8,0.000,1008.5,73,177,4.7,NaN,59.6,52.7,2010-05-18T06:07,2010-05-18T20:40,63
2010-05-19,0.130,0.130,0.000,8.0,54.9,61.7,47.0,58.4,43.6,8.2,29,43.1,0.000,1014.2,68,191,4.7,NaN,60.3,51.8,2010-05-19T06:06,2010-05-19T20:41,55
2010-05-20,0.008,0.008,0.000,2.0,54.4,59.4,46.9,55.2,40.8,12.3,34,41.0,0.000,1012.3,62,359,8.0,NaN,58.2,49.2,2010-05-20T06:06,2010-05-20T20:42,51
2010-05-21,0.315,0.315,0.000,12.0,54.3,67.1,44.3,67.2,41.4,15.9,77,45.5,0.000,1004.7,75,31,4.7,NaN,58.7,51.9,2010-05-21T06:05,2010-05-21T20:43,63
2010-05-22,0.350,0.350,0.000,12.0,47.6,52.7,42.4,45.9,36.7,12.6,63,31.8,0.000,1005.8,58,278,8.4,NaN,57.4,41.2,2010-05-22T06:04,2010-05-22T20:44,61
2010-05-23,0.063,0.063,0.000,6.0,47.7,56.8,37.8,54.0,31.1,12.0,70,33.2,0.000,1004.8,58,353,7.9,NaN,54.8,41.5,2010-05-23T06:03,2010-05-23T20:45,51
2010-05-24,0.543,0.543,0.000,17.0,46.3,52.7,40.2,49.6,35.5,7.9,82,37.4,0.000,1009.8,74,268,5.1,NaN,54.9,41.9,2010-05-24T06:03,2010-05-24T20:46,61
2010-05-25,0.000,0.000,0.000,0.0,52.2,63.1,38.2,61.6,33.1,5.6,24,36.8,0.000,1013.4,62,124,4.5,NaN,57.6,48.5,2010-05-25T06:02,2010-05-25T20:47,3
2010-05-26,0.000,0.000,0.000,0.0,58.7,70.6,45.8,65.5,40.8,8.1,97,41.6,0.000,1006.9,58,134,6.4,NaN,59.4,54.2,2010-05-26T06:01,2010-05-26T20:47,3
2010-05-27,0.000,0.000,0.000,0.0,63.8,73.0,55.5,69.9,50.3,16.0,83,44.5,0.000,1004.0,52,165,8.4,NaN,61.7,59.1,2010-05-27T06:01,2010-05-27T20:48,3
2010-05-28,0.142,0.142,0.000,8.0,57.6,67.8,51.2,64.7,44.9,13.3,40,46.1,0.000,1006.0,66,267,7.1,NaN,61.6,54.0,2010-05-28T06:00,2010-05-28T20:49,55
2010-05-29,0.126,0.126,0.000,11.0,50.1,55.0,44.9,53.7,39.7,10.1,40,39.3,0.000,1018.5,68,306,6.3,NaN,58.2,45.5,2010-05-29T06:00,2010-05-29T20:50,53
2010-05-30,0.000,0.000,0.000,0.0,53.6,61.1,43.1,59.7,39.5,8.7,46,40.0,0.000,1018.2,62,50,4.0,NaN,59.0,50.5,2010-05-30T05:59,2010-05-30T20:51,3
2010-05-31,0.000,0.000,0.000,0.0,60.3,72.8,44.9,69.1,40.7,9.0,66,42.9,0.000,1011.6,58,125,5.3,NaN,60.8,56.6,2010-05-31T05:59,2010-05-31T20:51,3
2010-06-01,0.028,0.028,0.000,4.0,59.7,63.4,56.2,62.0,52.0,8.9,95,47.2,0.000,1011.9,64,350,4.8,NaN,61.7,57.1,2010-06-01T05:58,2010-06-01T20:52,51
2010-06-02,0.000,0.000,0.000,0.0,63.0,71.7,53.0,70.5,50.1,6.9,66,49.7,0.000,1011.2,65,137,4.4,NaN,64.9,61.7,2010-06-02T05:58,2010-06-02T20:53,3
2010-06-03,0.000,0.000,0.000,0.0,64.6,70.8,57.9,68.3,55.0,8.0,82,50.8,0.000,1008.6,62,17,5.3,NaN,65.4,62.8,2010-06-03T05:57,2010-06-03T20:54,3
2010-06-04,0.000,0.000,0.000,0.0,67.1,75.2,57.0,75.0,57.1,13.2,64,53.6,0.000,1009.1,65,342,5.4,NaN,67.1,66.4,2010-06-04T05:57,2010-06-04T20:54,3
2010-06-05,0.000,0.000,0.000,0.0,67.0,73.0,58.2,74.7,58.6,10.5,27,53.7,0.000,1014.7,65,17,4.5,NaN,69.0,67.3,2010-06-05T05:57,2010-06-05T20:55,3
2010-06-06,0.000,0.000,0.000,0.0,70.6,82.7,55.7,84.0,55.6,8.3,21,55.6,0.000,1012.1,64,18,4.0,NaN,71.5,71.7,2010-06-06T05:57,2010-06-06T20:56,2
2010-06-07,0.075,0.075,0.000,5.0,69.0,74.3,64.4,75.4,62.7,14.7,31,57.1,0.000,1011.4,67,340,7.4,NaN,71.6,69.1,2010-06-07T05:56,2010-06-07T20:56,53
2010-06-08,0.083,0.083,0.000,4.0,65.4,71.8,58.1,71.6,57.8,6.8,65,49.4,0.000,1014.2,59,2,4.6,NaN,70.2,64.4,2010-06-08T05:56,2010-06-08T20:57,53
2010-06-09,0.004,0.004,0.000,1.0,69.2,79.1,58.8,80.1,59.5,7.2,83,54.6,0.000,1007.0,63,10,4.2,NaN,71.0,69.8,2010-06-09T05:56,2010-06-09T20:57,51
2010-06-10,0.236,0.236,0.000,14.0,64.1,70.8,57.9,71.6,51.4,16.4,63,49.6,0.000,1005.8,60,354,8.5,NaN,68.8,60.9,2010-06-10T05:56,2010-06-10T20:58,55
2010-06-11,0.421,0.421,0.000,14.0,53.9,57.4,51.2,53.4,44.8,11.5,97,42.0,0.000,1013.9,65,350,8.0,NaN,60.0,48.6,2010-06-11T05:56,2010-06-11T20:59,61
2010-06-12,0.252,0.252,0.000,12.0,54.7,60.6,48.9,57.9,43.1,11.9,94,46.5,0.000,1013.9,75,6,6.6,NaN,60.8,51.0,2010-06-12T05:56,2010-06-12T20:59,61
2010-06-13,0.012,0.012,0.000,3.0,53.7,57.7,48.8,55.0,45.9,6.2,62,45.3,0.000,1018.0,74,351,3.5,NaN,60.5,51.1,2010-06-13T05:55,2010-06-13T20:59,51
2010-06-14,0.000,0.000,0.000,0.0,58.6,68.3,47.1,68.9,43.8,9.1,6,45.6,0.000,1016.9,66,142,5.1,NaN,63.2,56.3,2010-06-14T05:55,2010-06-14T21:00,1
2010-06-15,0.000,0.000,0.000,0.0,66.3,78.7,50.3,75.4,45.6,11.6,45,46.1,0.000,1007.9,52,145,9.4,NaN,65.2,62.2,2010-06-15T05:55,2010-06-15T21:00,3
2010-06-16,0.283,0.283,0.000,11.0,62.6,76.4,51.8,72.5,49.0,17.2,68,46.1,0.000,1004.6,57,213,9.5,NaN,64.9,57.9,2010-06-16T05:55,2010-06-16T21:01,63
2010-06-17,0.004,0.004,0.000,1.0,54.8,63.1,44.2,61.2,40.3,8.7,22,37.7,0.000,1016.5,57,75,4.1,NaN,62.3,51.5,2010-06-17T05:56,2010-06-17T21:01,51
2010-06-18,0.000,0.000,0.000,0.0,61.8,74.8,46.5,75.6,44.4,7.7,7,47.4,0.000,1011.2,64,48,3.4,NaN,65.2,61.0,2010-06-18T05:56,2010-06-18T21:01,1
2010-06-19,0.000,0.000,0.000,0.0,68.7,81.3,54.6,80.3,53.2,7.1,20,45.4,0.000,1006.8,51,162,4.8,NaN,67.8,66.8,2010-06-19T05:56,2010-06-19T21:01,2
2010-06-20,0.000,0.000,0.000,0.0,70.6,82.1,56.4,78.6,49.6,12.7,14,39.0,0.000,1006.4,36,161,8.5,NaN,68.1,65.7,2010-06-20T05:56,2010-06-20T21:02,2
2010-06-21,0.000,0.000,0.000,0.0,65.3,72.7,57.2,71.8,52.9,13.8,4,46.9,0.000,1012.1,53,336,7.5,NaN,68.2,62.5,2010-06-21T05:56,2010-06-21T21:02,1
2010-06-22,0.000,0.000,0.000,0.0,65.6,71.5,56.9,70.3,55.2,9.5,18,48.8,0.000,1015.1,59,348,6.1,NaN,68.6,64.0,2010-06-22T05:57,2010-06-22T21:02,2
2010-06-23,0.000,0.000,0.000,0.0,69.8,83.6,52.5,83.8,51.1,8.2,55,48.0,0.000,1015.1,54,63,4.6,NaN,70.2,68.6,2010-06-23T05:57,2010-06-23T21:02,3
2010-06-24,0.000,0.000,0.000,0.0,74.0,88.3,56.6,89.1,55.1,9.2,25,47.7,0.000,1009.1,49,118,4.9,NaN,72.7,72.8,2010-06-24T05:57,2010-06-24T21:02,2
2010-06-25,0.000,0.000,0.000,0.0,76.4,87.1,65.0,87.6,65.4,6.2,25,49.3,0.000,1006.7,44,320,3.6,NaN,74.1,76.2,2010-06-25T05:57,2010-06-25T21:03,3
2010-06-26,0.000,0.000,0.000,0.0,74.2,77.9,68.6,77.4,67.4,9.1,8,49.8,0.000,1010.6,44,329,5.9,NaN,73.8,72.7,2010-06-26T05:58,2010-06-26T21:03,2
2010-06-27,0.000,0.000,0.000,0.0,72.5,80.0,59.6,78.5,61.4,6.7,3,47.3,0.000,1012.1,49,10,3.3,NaN,74.0,72.0,2010-06-27T05:58,2010-06-27T21:03,1
2010-06-28,0.000,0.000,0.000,0.0,74.8,87.5,57.2,87.4,57.4,6.7,4,48.6,0.000,1010.1,49,46,4.0,NaN,75.2,74.2,2010-06-28T05:59,2010-06-28T21:03,1
2010-06-29,0.004,0.004,0.000,1.0,78.6,93.5,59.9,89.0,59.1,13.0,32,50.6,0.000,1006.9,47,146,8.6,NaN,76.6,76.2,2010-06-29T05:59,2010-06-29T21:03,51
2010-06-30,0.000,0.000,0.000,0.0,81.0,91.2,68.3,87.1,64.6,12.9,56,46.4,0.000,1005.4,33,156,10.3,NaN,77.8,76.4,2010-06-30T06:00,2010-06-30T21:03,3
2010-07-01,0.000,0.000,0.000,0.0,80.9,92.1,67.0,88.4,63.7,12.7,17,44.9,0.000,1004.3,32,166,9.5,NaN,78.8,76.7,2010-07-01T06:00,2010-07-01T21:02,2
2010-07-02,0.000,0.000,0.000,0.0,79.6,89.5,66.2,87.0,60.3,11.6,9,40.1,0.000,1000.0,26,185,8.9,NaN,78.1,74.5,2010-07-02T06:01,2010-07-02T21:02,1
2010-07-03,0.000,0.000,0.000,0.0,68.5,73.0,61.1,67.9,55.2,14.7,19,40.3,0.000,1007.7,37,332,10.2,NaN,75.3,62.9,2010-07-03T06:01,2010-07-03T21:02,3
2010-07-04,0.000,0.000,0.000,0.0,66.9,71.0,59.2,68.4,55.3,9.2,26,40.8,0.000,1012.4,41,332,6.8,NaN,73.1,62.8,2010-07-04T06:02,2010-07-04T21:02,3
2010-07-05,0.000,0.000,0.000,0.0,70.4,81.3,56.0,78.9,52.1,7.5,0,39.3,0.000,1010.5,38,142,5.9,NaN,74.9,66.7,2010-07-05T06:02,2010-07-05T21:02,0
2010-07-06,0.000,0.000,0.000,0.0,70.3,76.4,62.4,73.0,59.3,10.9,2,46.3,0.000,1011.3,46,339,7.6,NaN,75.6,67.3,2010-07-06T06:03,2010-07-06T21:01,1
2010-07-07,0.000,0.000,0.000,0.0,70.6,80.4,55.9,78.6,55.3,10.3,31,48.7,0.000,1012.6,51,355,5.5,NaN,76.5,69.0,2010-07-07T06:03,2010-07-07T21:01,2
2010-07-08,0.000,0.000,0.000,0.0,74.8,86.7,57.8,86.4,57.2,6.6,20,46.3,0.000,1013.1,45,79,4.1,NaN,78.8,73.4,2010-07-08T06:04,2010-07-08T21:01,2
2010-07-09,0.016,0.016,0.000,1.0,76.7,88.9,60.1,88.3,59.4,7.8,32,46.9,0.000,1012.9,43,86,5.6,NaN,80.3,74.7,2010-07-09T06:05,2010-07-09T21:00,51
2010-07-10,0.004,0.004,0.000,1.0,77.1,86.7,62.4,86.9,62.8,8.1,24,48.9,0.000,1011.5,45,114,4.9,NaN,81.6,76.2,2010-07-10T06:05,2010-07-10T21:00,51
2010-07-11,0.000,0.000,0.000,0.0,77.0,87.0,63.9,86.6,62.9,7.6,17,46.4,0.000,1008.5,38,130,5.4,NaN,81.5,74.9,2010-07-11T06:06,2010-07-11T21:00,1
2010-07-12,0.000,0.000,0.000,0.0,78.8,89.8,63.0,89.1,61.8,7.9,1,47.9,0.000,1004.9,41,165,5.3,NaN,82.9,77.4,2010-07-12T06:07,2010-07-12T20:59,0
2010-07-13,0.000,0.000,0.000,0.0,81.7,86.6,73.6,85.7,74.5,8.7,11,47.3,0.000,1005.6,32,356,5.2,NaN,83.5,79.8,2010-07-13T06:08,2010-07-13T20:59,1
2010-07-14,0.000,0.000,0.000,0.0,75.2,81.0,66.3,77.3,62.9,12.0,11,41.9,0.000,1014.1,33,342,7.0,NaN,82.0,71.4,2010-07-14T06:08,2010-07-14T20:58,1
2010-07-15,0.000,0.000,0.000,0.0,76.8,86.3,64.4,84.2,67.4,7.1,2,47.9,0.000,1016.7,45,357,3.5,NaN,82.1,76.5,2010-07-15T06:09,2010-07-15T20:57,0
2010-07-16,0.000,0.000,0.000,0.0,80.8,95.6,61.9,95.5,63.5,6.1,43,48.4,0.000,1012.2,44,83,4.3,NaN,83.8,80.0,2010-07-16T06:10,2010-07-16T20:57,3
2010-07-17,0.000,0.000,0.000,0.0,83.6,92.0,72.9,93.3,73.4,7.6,62,51.3,0.000,1010.8,36,67,4.1,NaN,86.1,83.1,2010-07-17T06:11,2010-07-17T20:56,3
2010-07-18,0.000,0.000,0.000,0.0,82.9,93.6,66.7,93.7,69.9,7.8,14,51.4,0.000,1008.9,43,122,5.0,NaN,87.4,82.8,2010-07-18T06:12,2010-07-18T20:55,1
2010-07-19,0.020,0.020,0.000,1.0,82.9,89.4,76.0,87.7,76.4,7.8,11,49.8,0.000,1008.0,36,337,4.5,NaN,86.6,82.4,2010-07-19T06:13,2010-07-19T20:55,53
2010-07-20,0.000,0.000,0.000,0.0,79.9,89.2,66.1,87.9,69.1,9.1,18,51.6,0.000,1008.2,45,7,4.3,NaN,85.5,80.0,2010-07-20T06:13,2010-07-20T20:54,2
2010-07-21,0.016,0.016,0.000,3.0,83.5,93.5,75.8,95.7,72.7,12.3,41,53.9,0.000,1002.8,37,147,7.8,NaN,86.2,82.1,2010-07-21T06:14,2010-07-21T20:53,51
2010-07-22,0.000,0.000,0.000,0.0,80.2,87.5,73.7,85.4,74.3,7.9,2,51.0,0.000,1006.9,42,357,6.0,NaN,85.0,79.6,2010-07-22T06:15,2010-07-22T20:53,1
2010-07-23,0.000,0.000,0.000,0.0,79.3,88.0,67.4,86.0,71.6,8.6,0,48.4,0.000,1009.6,41,9,3.8,NaN,84.6,78.8,2010-07-23T06:16,2010-07-23T20:52,0
2010-07-24,0.000,0.000,0.000,0.0,79.4,89.5,64.3,87.8,68.0,7.8,5,50.2,0.000,1012.1,45,13,3.2,NaN,85.1,79.6,2010-07-24T06:17,2010-07-24T20:51,1
2010-07-25,0.000,0.000,0.000,0.0,80.9,93.0,64.2,91.6,67.3,7.5,2,50.0,0.000,1009.5,45,51,4.0,NaN,86.0,80.8,2010-07-25T06:18,2010-07-25T20:50,0
2010-07-26,0.000,0.000,0.000,0.0,80.5,92.7,66.2,92.7,67.1,15.6,26,54.2,0.000,1007.5,47,268,6.7,NaN,85.9,80.0,2010-07-26T06:19,2010-07-26T20:49,2
2010-07-27,0.000,0.000,0.000,0.0,79.3,88.0,66.0,88.1,68.5,8.1,22,53.9,0.000,1011.4,46,8,3.9,NaN,86.8,80.0,2010-07-27T06:20,2010-07-27T20:48,3
2010-07-28,0.031,0.031,0.000,1.0,80.7,88.1,69.3,90.3,71.8,7.3,30,57.2,0.000,1012.5,48,122,4.6,NaN,88.1,82.0,2010-07-28T06:20,2010-07-28T20:47,53
2010-07-29,0.004,0.004,0.000,1.0,80.9,87.4,71.3,91.8,75.6,5.9,23,58.7,0.000,1013.6,50,93,2.9,NaN,89.0,83.6,2010-07-29T06:21,2010-07-29T20:46,51
2010-07-30,0.000,0.000,0.000,0.0,81.3,90.5,67.9,93.2,70.4,6.8,20,57.9,0.000,1011.1,50,133,3.6,NaN,88.8,83.5,2010-07-30T06:22,2010-07-30T20:45,2
2010-07-31,0.000,0.000,0.000,0.0,82.5,92.8,70.2,96.7,73.8,8.9,29,59.8,0.000,1006.6,52,133,5.5,NaN,88.8,84.3,2010-07-31T06:23,2010-07-31T20:44,3
2010-08-01,0.039,0.039,0.000,2.0,81.2,88.5,72.6,93.4,74.4,8.7,64,59.6,0.000,1007.5,50,132,5.7,NaN,88.6,82.9,2010-08-01T06:24,2010-08-01T20:43,53
2010-08-02,0.000,0.000,0.000,0.0,79.8,90.4,66.5,92.8,69.6,7.7,39,58.8,0.000,1009.5,55,102,4.7,NaN,86.8,81.7,2010-08-02T06:25,2010-08-02T20:42,2
2010-08-03,0.000,0.000,0.000,0.0,82.0,90.8,73.1,90.4,73.1,10.1,17,49.9,0.000,1009.8,39,126,7.8,NaN,87.7,80.1,2010-08-03T06:26,2010-08-03T20:41,2
2010-08-04,0.012,0.012,0.000,1.0,80.9,90.4,69.9,89.9,68.5,13.1,43,51.1,0.000,1010.2,40,145,7.7,NaN,86.8,78.8,2010-08-04T06:27,2010-08-04T20:40,51
2010-08-05,0.039,0.039,0.000,2.0,80.3,89.9,68.3,90.6,68.8,9.1,63,53.2,0.000,1010.1,43,141,7.0,NaN,87.0,79.1,2010-08-05T06:28,2010-08-05T20:38,53
2010-08-06,0.024,0.024,0.000,2.0,80.5,91.0,69.8,89.8,69.6,10.1,50,53.5,0.000,1007.7,42,143,7.2,NaN,86.6,79.4,2010-08-06T06:29,2010-08-06T20:37,51
2010-08-07,0.008,0.008,0.000,1.0,79.6,87.6,70.6,85.9,68.8,14.5,36,48.4,0.000,1006.7,37,154,10.0,NaN,83.6,75.8,2010-08-07T06:30,2010-08-07T20:36,51
2010-08-08,0.000,0.000,0.000,0.0,76.4,84.2,66.3,84.0,63.6,13.6,29,50.5,0.000,1008.7,43,154,8.2,NaN,82.5,73.9,2010-08-08T06:31,2010-08-08T20:35,2
2010-08-09,0.004,0.004,0.000,1.0,75.0,82.2,66.4,79.5,64.3,11.4,35,48.2,0.000,1009.8,42,161,7.4,NaN,81.6,72.3,2010-08-09T06:32,2010-08-09T20:34,51
2010-08-10,0.000,0.000,0.000,0.0,76.6,87.7,62.6,84.5,58.5,10.4,18,42.0,0.000,1008.8,37,154,8.0,NaN,81.4,72.4,2010-08-10T06:33,2010-08-10T20:32,3
2010-08-11,0.000,0.000,0.000,0.0,78.5,87.4,68.3,82.6,62.0,12.3,12,37.1,0.000,1006.1,25,171,8.2,NaN,82.1,73.0,2010-08-11T06:34,2010-08-11T20:31,2
2010-08-12,0.000,0.000,0.000,0.0,70.7,76.3,64.7,72.2,62.2,11.9,6,45.9,0.000,1009.9,43,336,6.9,NaN,79.4,67.6,2010-08-12T06:35,2010-08-12T20:30,1
2010-08-13,0.000,0.000,0.000,0.0,71.9,81.2,59.3,78.8,60.3,8.5,0,46.9,0.000,1009.6,48,41,4.4,NaN,80.2,70.4,2010-08-13T06:36,2010-08-13T20:28,0
2010-08-14,0.000,0.000,0.000,0.0,73.0,81.7,62.0,79.5,63.2,8.4,6,51.2,0.000,1011.4,52,339,4.8,NaN,81.1,72.3,2010-08-14T06:37,2010-08-14T20:27,1
2010-08-15,0.000,0.000,0.000,0.0,76.6,88.9,59.7,87.4,61.2,8.3,2,49.1,0.000,1011.7,47,16,3.9,NaN,83.0,75.9,2010-08-15T06:38,2010-08-15T20:26,1
2010-08-16,0.008,0.008,0.000,1.0,77.8,89.4,62.9,88.8,62.7,9.2,21,48.4,0.000,1009.2,42,80,4.5,NaN,83.6,76.4,2010-08-16T06:39,2010-08-16T20:24,51
2010-08-17,0.000,0.000,0.000,0.0,78.3,91.3,60.9,90.6,60.2,8.4,0,45.5,0.000,1010.4,41,114,5.4,NaN,84.2,76.3,2010-08-17T06:40,2010-08-17T20:23,0
2010-08-18,0.039,0.039,0.000,2.0,81.2,90.1,71.3,89.5,67.9,14.4,42,48.0,0.000,1009.4,33,157,8.5,NaN,85.7,77.8,2010-08-18T06:41,2010-08-18T20:21,53
2010-08-19,0.339,0.339,0.000,2.0,73.2,79.0,67.2,79.2,66.6,12.6,43,53.1,0.000,1011.8,52,143,5.5,NaN,81.2,72.6,2010-08-19T06:42,2010-08-19T20:20,63
2010-08-20,0.000,0.000,0.000,0.0,74.8,86.6,59.6,86.3,58.7,8.9,8,49.6,0.000,1008.7,48,148,6.6,NaN,78.6,72.8,2010-08-20T06:43,2010-08-20T20:19,1
2010-08-21,0.000,0.000,0.000,0.0,80.9,93.2,67.4,88.5,63.7,13.8,8,45.6,0.000,1005.8,33,154,10.1,NaN,80.5,76.3,2010-08-21T06:44,2010-08-21T20:17,1
2010-08-22,0.043,0.043,0.000,2.0,77.8,88.0,68.9,86.2,65.2,20.7,27,48.8,0.000,1008.5,37,206,10.4,NaN,80.4,73.6,2010-08-22T06:45,2010-08-22T20:16,53
2010-08-23,0.000,0.000,0.000,0.0,66.4,71.3,59.2,68.6,56.2,8.6,4,40.9,0.000,1022.3,43,346,6.4,NaN,75.9,62.5,2010-08-23T06:46,2010-08-23T20:14,1
2010-08-24,0.000,0.000,0.000,0.0,68.5,78.8,54.3,77.1,53.6,7.0,0,44.9,0.000,1021.3,48,352,3.1,NaN,75.0,66.9,2010-08-24T06:47,2010-08-24T20:12,0
2010-08-25,0.000,0.000,0.000,0.0,73.3,85.8,57.1,83.9,57.6,7.0,3,47.7,0.000,1017.1,49,28,3.5,NaN,77.7,72.4,2010-08-25T06:48,2010-08-25T20:11,0
2010-08-26,0.000,0.000,0.000,0.0,77.4,92.6,59.3,92.4,57.3,10.6,13,46.9,0.000,1010.9,44,149,6.1,NaN,80.1,75.0,2010-08-26T06:49,2010-08-26T20:09,2
2010-08-27,0.012,0.012,0.000,1.0,80.3,87.9,72.0,88.0,68.5,10.8,41,47.6,0.000,1005.8,33,157,7.4,NaN,82.2,77.1,2010-08-27T06:50,2010-08-27T20:08,51
2010-08-28,0.004,0.004,0.000,1.0,77.1,86.3,65.9,79.2,65.6,16.4,20,46.8,0.000,997.6,41,166,11.8,NaN,81.1,72.2,2010-08-28T06:51,2010-08-28T20:06,51
2010-08-29,0.000,0.000,0.000,0.0,67.8,76.4,60.4,69.1,57.6,12.4,16,43.7,0.000,1001.2,44,312,8.4,NaN,77.7,63.3,2010-08-29T06:52,2010-08-29T20:05,2
2010-08-30,0.386,0.386,0.000,15.0,58.8,62.6,53.7,60.7,51.8,8.6,47,44.6,0.000,1010.0,60,326,4.5,NaN,71.1,55.9,2010-08-30T06:53,2010-08-30T20:03,61
2010-08-31,0.000,0.000,0.000,0.0,62.9,71.0,54.7,69.6,53.2,8.3,21,41.8,0.000,1015.8,51,32,4.1,NaN,72.0,60.0,2010-08-31T06:54,2010-08-31T20:01,3
2010-09-01,0.000,0.000,0.000,0.0,65.7,72.4,56.0,70.2,54.3,6.1,16,45.6,0.000,1014.8,53,219,4.4,NaN,73.2,63.5,2010-09-01T06:55,2010-09-01T20:00,3
2010-09-02,0.000,0.000,0.000,0.0,68.5,74.8,62.5,72.2,60.2,7.8,1,45.6,0.000,1018.7,45,344,5.4,NaN,74.5,65.9,2010-09-02T06:56,2010-09-02T19:58,0
2010-09-03,0.000,0.000,0.000,0.0,70.5,83.2,54.0,81.1,53.0,6.3,0,46.4,0.000,1016.9,50,97,3.6,NaN,76.4,69.0,2010-09-03T06:57,2010-09-03T19:57,0
2010-09-04,0.000,0.000,0.000,0.0,76.2,89.4,60.2,86.9,58.0,6.7,0,41.3,0.000,1008.8,39,161,5.0,NaN,79.3,73.2,2010-09-04T06:58,2010-09-04T19:55,0
2010-09-05,0.000,0.000,0.000,0.0,73.9,81.5,62.9,75.8,52.3,17.9,2,36.7,0.000,1005.6,28,321,8.9,NaN,77.3,67.9,2010-09-05T06:58,2010-09-05T19:53,0
2010-09-06,0.000,0.000,0.000,0.0,58.9,64.6,51.1,60.2,43.9,10.8,0,27.0,0.000,1016.0,30,333,6.3,NaN,71.5,52.4,2010-09-06T06:59,2010-09-06T19:52,0
2010-09-07,0.000,0.000,0.000,0.0,66.7,81.1,47.6,78.5,45.3,11.2,12,37.5,0.000,1008.9,44,168,4.4,NaN,73.0,63.0,2010-09-07T07:00,2010-09-07T19:50,2
2010-09-08,0.000,0.000,0.000,0.0,73.7,83.9,62.7,76.5,58.1,14.4,9,38.8,0.000,1001.8,32,161,10.9,NaN,77.0,67.1,2010-09-08T07:01,2010-09-08T19:48,1
2010-09-09,0.370,0.370,0.000,14.0,58.2,67.7,53.2,60.9,50.2,11.2,54,46.0,0.000,1005.9,65,268,7.6,NaN,67.7,54.2,2010-09-09T07:02,2010-09-09T19:47,63
2010-09-10,0.035,0.035,0.000,6.0,54.8,60.5,50.1,57.3,46.2,7.2,30,40.6,0.000,1018.4,60,322,4.1,NaN,64.3,51.2,2010-09-10T07:03,2010-09-10T19:45,51
2010-09-11,0.000,0.000,0.000,0.0,60.1,71.9,45.8,68.9,42.3,6.8,4,38.6,0.000,1019.3,54,124,4.9,NaN,65.5,56.3,2010-09-11T07:04,2010-09-11T19:43,1
2010-09-12,0.000,0.000,0.000,0.0,65.1,78.8,49.1,76.0,46.4,7.0,30,40.5,0.000,1015.6,51,106,4.5,NaN,68.5,61.7,2010-09-12T07:05,2010-09-12T19:42,2
