STATION,MON.DAY,YEAR,SNOW,SNWD,TMAX,TMIN,TOBS
USC00427064,5-25,1982,0,0,77,45,76
USC00427064,5-26,1982,0,0,90,46,83
USC00427064,5-27,1982,0,0,85,61,82
USC00427064,5-28,1982,0,0,82,36,60
USC00427064,5-29,1982,0,0,72,38,69
USC00427064,5-30,1982,0,0,69,45,61
USC00427064,5-31,1982,0,0,78,39,78
USC00427064,6-1,1982,0,0,78,48,61
USC00427064,6-2,1982,0,0,71,41,67
USC00427064,6-3,1982,0,0,74,42,72
USC00427064,6-4,1982,0,0,74,49,71
USC00427064,6-5,1982,0,0,71,43,45
USC00427064,6-6,1982,0,0,70,37,69
USC00427064,6-7,1982,0,0,76,43,69
USC00427064,6-8,1982,0,0,69,48,64
USC00427064,6-9,1982,0,0,73,38,73
USC00427064,6-10,1982,0,0,81,42,77
USC00427064,6-11,1982,0,0,82,45,79
USC00427064,6-12,1982,0,0,85,53,83
USC00427064,6-13,1982,0,0,86,61,76
USC00427064,6-14,1982,0,0,76,51,69
USC00427064,6-15,1982,0,0,79,50,75
USC00427064,6-16,1982,0,0,85,51,83
USC00427064,6-17,1982,0,0,86,52,78
USC00427064,6-18,1982,0,0,79,60,75
USC00427064,6-19,1982,0,0,85,50,84
USC00427064,6-20,1982,0,0,86,54,84
USC00427064,6-21,1982,0,0,88,53,82
USC00427064,6-22,1982,0,0,89,54,80
USC00427064,6-23,1982,0,0,88,55,79
USC00427064,6-24,1982,0,0,89,54,84
USC00427064,6-25,1982,0,0,84,60,78
USC00427064,6-26,1982,0,0,85,49,84
USC00427064,6-27,1982,0,0,97,55,95
USC00427064,6-28,1982,0,0,96,57,95
USC00427064,6-29,1982,0,0,95,54,86
USC00427064,6-30,1982,0,0,86,59,61
USC00427064,7-1,1982,0,0,81,49,80
USC00427064,7-2,1982,0,0,85,50,84
USC00427064,7-3,1982,0,0,90,54,89
USC00427064,7-4,1982,0,0,89,54,72
USC00427064,7-5,1982,0,0,72,48,59
USC00427064,7-6,1982,0,0,79,43,79
USC00427064,7-7,1982,0,0,88,52,73
USC00427064,7-8,1982,0,0,81,53,64
USC00427064,7-9,1982,0,0,80,51,79
USC00427064,7-10,1982,0,0,89,52,87
USC00427064,7-11,1982,0,0,94,60,91
USC00427064,7-12,1982,0,0,98,59,95
USC00427064,7-13,1982,0,0,98,60,96
USC00427064,7-14,1982,0,0,96,59,91
USC00427064,7-15,1982,0,0,97,57,94
USC00427064,7-16,1982,0,0,94,56,92
USC00427064,7-17,1982,0,0,92,57,89
USC00427064,7-18,1982,0,0,94,55,91
USC00427064,7-19,1982,0,0,97,58,92
USC00427064,7-20,1982,0,0,100,62,96
USC00427064,7-21,1982,0,0,103,60,94
USC00427064,7-22,1982,0,0,100,63,96
USC00427064,7-23,1982,0,0,96,72,77
USC00427064,7-25,1982,0,,89,64,87
USC00427064,7-26,1982,0,,92,64,76
USC00427064,7-27,1982,0,,87,68,78
USC00427064,7-28,1982,0,,80,66,78
USC00427064,7-29,1982,0,,83,60,80
USC00427064,7-30,1982,0,,88,58,87
USC00427064,7-31,1982,0,,97,56,93
USC00427064,8-1,1982,0,0,99,59,94
USC00427064,8-2,1982,0,0,94,68,74
USC00427064,8-3,1982,0,0,91,58,88
USC00427064,8-4,1982,0,0,92,53,90
USC00427064,8-5,1982,0,0,93,51,91
USC00427064,8-6,1982,0,0,95,54,93
USC00427064,8-7,1982,0,0,98,59,88
USC00427064,8-8,1982,0,0,88,65,88
USC00427064,8-9,1982,0,0,96,59,93
USC00427064,8-10,1982,0,0,100,60,94
USC00427064,8-11,1982,0,0,94,63,89
USC00427064,8-12,1982,0,0,91,62,85
USC00427064,8-13,1982,0,0,85,63,82
USC00427064,8-14,1982,0,0,92,56,90
USC00427064,8-15,1982,0,0,94,59,92
USC00427064,8-16,1982,0,0,95,61,84
USC00427064,8-17,1982,0,0,96,60,81
USC00427064,8-18,1982,0,0,93,61,85
USC00427064,8-19,1982,0,0,96,59,94
USC00427064,8-20,1982,0,0,98,65,95
USC00427064,8-21,1982,0,0,96,64,86
USC00427064,8-22,1982,0,0,97,60,93
USC00427064,8-23,1982,0,0,95,60,89
USC00427064,8-24,1982,0,0,91,59,88
USC00427064,8-25,1982,0,0,88,58,86
USC00427064,8-26,1982,0,0,91,57,77
USC00427064,8-27,1982,0,0,90,56,89
USC00427064,8-28,1982,0,0,89,60,65
USC00427064,8-29,1982,0,0,88,56,86
USC00427064,8-30,1982,0,0,90,59,88
USC00427064,8-31,1982,0,0,92,57,86
USC00427064,9-1,1982,0,0,90,53,87
USC00427064,9-2,1982,0,0,89,49,86
USC00427064,9-3,1982,0,0,95,52,87
USC00427064,9-4,1982,0,0,93,60,84
USC00427064,9-5,1982,0,0,89,56,79
USC00427064,9-6,1982,0,0,87,54,75
USC00427064,9-7,1982,0,0,81,55,76
USC00427064,9-8,1982,0,0,86,54,79
USC00427064,9-9,1982,0,0,90,52,87
USC00427064,9-10,1982,0,0,87,55,59
USC00427064,9-11,1982,0,0,65,45,58
USC00427064,9-12,1982,0,0,59,38,54
USC00427064,9-13,1982,0,0,54,42,49
USC00427064,9-14,1982,0,0,62,39,56
USC00427064,9-15,1982,0,0,75,43,71
USC00427064,9-16,1982,0,0,74,45,67
USC00427064,9-17,1982,0,0,75,53,73
USC00427064,9-18,1982,0,0,80,48,80
USC00427064,9-19,1982,0,0,81,53,78
USC00427064,9-20,1982,0,0,83,53,81
USC00427064,9-21,1982,0,0,88,53,85
USC00427064,9-22,1982,0,0,89,54,86
USC00427064,9-23,1982,0,0,88,50,84
USC00427064,9-24,1982,0,0,84,50,78
USC00427064,9-25,1982,0,0,78,58,64
USC00427064,9-26,1982,0,0,69,52,53
USC00427064,9-27,1982,0,0,53,47,48
USC00427064,9-28,1982,0,0,48,39,42
USC00427064,9-29,1982,0,0,43,38,42
USC00427064,9-30,1982,0,0,58,39,51
USC00427064,10-1,1982,0,0,51,40,49
USC00427064,10-2,1982,0,0,63,36,60
USC00427064,10-3,1982,0,0,71,39,68
USC00427064,10-4,1982,0,0,74,38,63
USC00427064,10-5,1982,0,0,63,38,53
USC00427064,10-6,1982,0,0,66,31,60
USC00427064,10-7,1982,0,0,60,37,37
USC00427064,10-8,1982,0,0,46,33,42
USC00427064,10-9,1982,0,0,52,28,49
USC00427064,10-10,1982,0,0,55,28,52
USC00427064,10-11,1982,0,0,54,29,48
USC00427064,10-12,1982,0,0,62,32,59
USC00427064,10-13,1982,0,0,65,36,61
USC00427064,10-14,1982,0,0,68,38,64
USC00427064,10-15,1982,0,0,71,40,67
USC00427064,10-16,1982,0,0,72,38,67
USC00427064,10-17,1982,0,0,69,38,66
USC00427064,10-18,1982,0,0,66,37,46
USC00427064,10-19,1982,0,0,47,28,46
USC00427064,10-20,1982,0,0,59,27,55
USC00427064,10-21,1982,0,0,65,30,59
USC00427064,10-22,1982,0,0,67,37,60
USC00427064,10-23,1982,0,0,75,38,61
USC00427064,10-24,1982,0,0,65,44,59
USC00427064,10-25,1982,0,0,62,48,58
USC00427064,10-26,1982,0,0,59,43,43
USC00427064,10-27,1982,0.4,0,43,33,39
USC00427064,10-28,1982,0.5,0,50,30,45
USC00427064,10-29,1982,0,0,51,30,48
USC00427064,10-30,1982,0,0,54,43,43
USC00427064,10-31,1982,0,0,43,40,43
USC00427064,11-1,1982,0,0,52,34,47
USC00427064,11-2,1982,0,0,48,28,43
USC00427064,11-3,1982,0,0,50,23,45
USC00427064,11-4,1982,0,0,56,25,50
USC00427064,11-5,1982,0,0,60,26,54
USC00427064,11-6,1982,0,0,66,28,58
USC00427064,11-7,1982,0,0,58,31,49
USC00427064,11-8,1982,0,0,49,37,47
USC00427064,11-9,1982,0,0,51,35,48
USC00427064,11-10,1982,0,0,49,33,39
USC00427064,11-11,1982,0,0,42,33,39
USC00427064,11-12,1982,0,0,48,22,43
USC00427064,11-13,1982,0,0,43,32,38
USC00427064,11-14,1982,0,0,44,18,38
USC00427064,11-15,1982,0,0,50,22,43
USC00427064,11-16,1982,0,0,55,21,49
USC00427064,11-17,1982,0,0,60,26,54
USC00427064,11-18,1982,0,0,58,30,53
USC00427064,11-19,1982,0,0,53,35,39
USC00427064,11-20,1982,0.5,0,39,24,36
USC00427064,11-21,1982,0.2,0,48,25,41
USC00427064,11-22,1982,1,0,41,31,36
USC00427064,11-23,1982,0,0,38,17,35
USC00427064,11-24,1982,0,0,39,15,35
USC00427064,11-25,1982,0,0,43,25,35
USC00427064,11-26,1982,0,0,42,19,38
USC00427064,11-27,1982,0,0,48,20,42
USC00427064,11-28,1982,0,0,42,26,38
USC00427064,11-29,1982,0,0,48,33,41
USC00427064,11-30,1982,0,0,42,36,38
USC00427064,12-1,1982,5,4,38,31,31
USC00427064,12-2,1982,6,9,38,29,32
USC00427064,12-3,1982,0,6,39,21,33
USC00427064,12-4,1982,0,5,43,20,35
USC00427064,12-5,1982,0,4,44,23,37
USC00427064,12-6,1982,0,3,38,24,35
USC00427064,12-7,1982,2,5,35,23,30
USC00427064,12-8,1982,1,4,42,19,31
USC00427064,12-9,1982,0,4,33,18,28
USC00427064,12-10,1982,0.1,4,34,26,33
USC00427064,12-11,1982,0,3,35,24,34
USC00427064,12-12,1982,0,2,40,27,33
USC00427064,12-13,1982,4.5,6,33,22,33
USC00427064,12-14,1982,0.1,6,39,21,31
USC00427064,12-15,1982,1,4,41,24,37
USC00427064,12-16,1982,0,3,51,31,45
USC00427064,12-17,1982,0,3,54,28,47
USC00427064,12-18,1982,0,3,47,26,40
USC00427064,12-19,1982,0,2,46,20,39
USC00427064,12-20,1982,0,2,47,23,46
USC00427064,12-21,1982,0,1,54,36,48
USC00427064,12-22,1982,0,1,48,38,45
USC00427064,12-23,1982,1,1,47,32,34
USC00427064,12-24,1982,0,0,34,25,31
USC00427064,12-25,1982,0,0,34,16,29
USC00427064,12-26,1982,0,0,31,12,28
USC00427064,12-27,1982,0.5,0,29,19,25
USC00427064,12-28,1982,0,0,26,12,25
USC00427064,12-29,1982,0,0,27,10,25
USC00427064,12-30,1982,0,0,27,10,21
USC00427064,12-31,1982,0,0,26,7,23
USC00427064,1-1,1983,0,0,28,8,25
USC00427064,1-2,1983,0,0,32,8,26
USC00427064,1-3,1983,0,0,32,12,29
USC00427064,1-4,1983,0,0,37,19,34
USC00427064,1-5,1983,0,0,52,29,46
USC00427064,1-6,1983,0,0,55,30,44
USC00427064,1-7,1983,0,0,44,34,42
USC00427064,1-8,1983,0,0,54,29,37
USC00427064,1-9,1983,0,0,39,28,37
USC00427064,1-10,1983,0,0,47,21,43
USC00427064,1-11,1983,0,0,46,19,43
USC00427064,1-12,1983,0,0,48,18,43
USC00427064,1-13,1983,0,0,50,20,46
USC00427064,1-14,1983,0,0,48,19,41
USC00427064,1-15,1983,0,0,53,20,49
USC00427064,1-16,1983,0,0,50,23,45
USC00427064,1-17,1983,0,0,45,34,40
USC00427064,1-18,1983,1,0,40,32,37
USC00427064,1-19,1983,0,0,43,26,39
USC00427064,1-20,1983,0,0,43,33,33
USC00427064,1-21,1983,1,0,33,30,32
USC00427064,1-22,1983,2,1,37,22,34
USC00427064,1-23,1983,3,1,46,31,40
USC00427064,1-24,1983,0,0,48,28,37
USC00427064,1-25,1983,1.5,0,38,32,37
USC00427064,1-26,1983,0,0,49,28,47
USC00427064,1-27,1983,0,0,52,36,44
USC00427064,1-28,1983,0.5,0,45,33,42
USC00427064,1-29,1983,1,0,50,28,37
USC00427064,1-30,1983,1.5,0,38,31,37
USC00427064,1-31,1983,0,0,40,25,39
USC00427064,2-1,1983,0,0,39,25,33
USC00427064,2-2,1983,1,1,36,22,33
USC00427064,2-3,1983,0,0,37,15,35
USC00427064,2-4,1983,0,0,35,18,34
USC00427064,2-5,1983,1,1,37,21,35
USC00427064,2-6,1983,0,0,44,20,40
USC00427064,2-7,1983,2,0,41,31,40
USC00427064,2-8,1983,2,0,41,31,40
USC00427064,2-9,1983,0,0,51,34,48
USC00427064,2-10,1983,0.2,0,48,31,40
USC00427064,2-11,1983,0,0,46,26,44
USC00427064,2-12,1983,0,0,55,29,46
USC00427064,2-13,1983,1,1,46,32,34
USC00427064,2-14,1983,0,0,43,33,43
USC00427064,2-15,1983,0,0,48,26,44
USC00427064,2-16,1983,0,0,52,33,47
USC00427064,2-17,1983,0,0,57,26,55
USC00427064,2-18,1983,0,0,66,33,41
USC00427064,2-19,1983,1,0,42,32,40
USC00427064,2-20,1983,0,0,46,24,43
USC00427064,2-21,1983,0,0,51,27,49
USC00427064,2-22,1983,0,0,52,25,49
USC00427064,2-23,1983,0,0,60,26,56
USC00427064,2-24,1983,0,0,67,29,64
USC00427064,2-25,1983,0,0,64,40,48
USC00427064,2-26,1983,0,0,48,36,38
USC00427064,2-27,1983,3,1,39,31,34
USC00427064,2-28,1983,2,0,50,31,47
USC00427064,3-1,1983,0,0,58,41,56
USC00427064,3-2,1983,0,0,57,44,54
USC00427064,3-3,1983,0,0,57,40,55
USC00427064,3-4,1983,0,0,55,36,39
USC00427064,3-5,1983,0,0,52,37,51
USC00427064,3-6,1983,0,0,53,30,51
USC00427064,3-7,1983,0,0,51,32,49
USC00427064,3-8,1983,0,0,55,33,54
USC00427064,3-9,1983,0,0,61,31,59
USC00427064,3-10,1983,0,0,69,36,65
USC00427064,3-11,1983,0,0,68,46,50
USC00427064,3-12,1983,0,0,63,34,60
USC00427064,3-13,1983,0,0,61,43,53
USC00427064,3-14,1983,0,0,53,39,45
USC00427064,3-15,1983,0,0,45,30,41
USC00427064,3-16,1983,0,0,50,25,43
USC00427064,3-17,1983,0,0,43,34,40
USC00427064,3-18,1983,1,0,49,32,42
USC00427064,3-19,1983,1,0,42,31,41
USC00427064,3-20,1983,0.2,0,45,25,43
USC00427064,3-21,1983,0,0,51,26,47
USC00427064,3-22,1983,0,0,49,35,40
USC00427064,3-23,1983,4,1,40,32,37
USC00427064,3-24,1983,3,3,39,28,32
USC00427064,3-25,1983,10,8,41,30,39
USC00427064,3-26,1983,1,3,46,31,43
USC00427064,3-27,1983,0,0,50,27,48
USC00427064,3-28,1983,0,0,48,33,43
USC00427064,3-29,1983,0,0,52,29,50
USC00427064,3-30,1983,0,0,70,44,67
USC00427064,3-31,1983,0,0,67,35,41
USC00427064,4-1,1983,0,0,50,31,49
USC00427064,4-2,1983,0,0,58,32,40
USC00427064,4-3,1983,1,0,40,27,34
USC00427064,4-4,1983,0,0,41,29,39
USC00427064,4-5,1983,0,0,45,25,44
USC00427064,4-6,1983,0,0,46,23,44
USC00427064,4-7,1983,0,0,48,19,47
USC00427064,4-8,1983,0,0,56,27,54
USC00427064,4-9,1983,0,0,65,30,60
USC00427064,4-10,1983,0,0,60,50,58
USC00427064,4-11,1983,0,0,58,37,39
USC00427064,4-12,1983,0,0,44,33,43
USC00427064,4-13,1983,0,0,47,28,45
USC00427064,4-14,1983,0,0,51,32,48
USC00427064,4-15,1983,0,0,54,25,54
USC00427064,4-16,1983,0,0,57,29,56
USC00427064,4-17,1983,0,0,66,31,64
USC00427064,4-18,1983,0,0,65,41,45
USC00427064,4-19,1983,0,0,66,40,63
USC00427064,4-20,1983,0,0,63,44,45
USC00427064,4-21,1983,0,0,59,42,55
USC00427064,4-22,1983,0,0,60,44,58
USC00427064,4-23,1983,0,0,72,38,70
USC00427064,4-24,1983,0,0,70,46,55
USC00427064,4-25,1983,0.5,0,55,33,43
USC00427064,4-26,1983,0,0,55,28,54
USC00427064,4-27,1983,0,0,57,41,53
USC00427064,4-28,1983,0,0,60,42,53
USC00427064,4-29,1983,0,0,61,42,52
USC00427064,4-30,1983,0,0,52,41,44
USC00427064,5-1,1983,0,0,53,36,45
USC00427064,5-2,1983,0,0,57,38,49
USC00427064,5-3,1983,0,0,58,42,55
USC00427064,5-4,1983,0,0,71,35,64
USC00427064,5-5,1983,0,0,64,43,59
USC00427064,5-6,1983,0,0,59,42,55
USC00427064,5-7,1983,0,0,69,34,67
USC00427064,5-8,1983,0,0,78,42,72
USC00427064,5-9,1983,0,0,72,41,51
USC00427064,5-10,1983,0,0,51,38,44
USC00427064,5-11,1983,5.5,2,44,32,41
USC00427064,5-12,1983,0,0,53,34,52
USC00427064,5-13,1983,0,0,58,31,55
USC00427064,5-14,1983,0,0,55,36,51
USC00427064,5-15,1983,0.5,0,61,35,44
USC00427064,5-16,1983,0,0,44,35,42
USC00427064,5-17,1983,0,0,58,35,55
USC00427064,5-18,1983,0,0,55,36,52
USC00427064,5-19,1983,0,0,56,41,55
USC00427064,5-20,1983,0,0,66,37,63
USC00427064,5-21,1983,0,0,75,38,55
USC00427064,5-22,1983,0,0,76,40,73
USC00427064,5-23,1983,0,0,81,43,76
USC00427064,5-24,1983,0,0,87,48,84
USC00427064,5-25,1983,0,0,85,50,82
USC00427064,5-26,1983,0,0,86,50,83
USC00427064,5-27,1983,0,0,87,52,85
USC00427064,5-28,1983,0,0,90,53,89
USC00427064,5-29,1983,0,0,90,56,84
USC00427064,5-30,1983,0,0,87,59,80
USC00427064,5-31,1983,0,0,80,53,70
USC00427064,6-1,1983,0,0,70,51,68
USC00427064,6-2,1983,0,0,69,50,66
USC00427064,6-3,1983,0,0,77,46,75
USC00427064,6-4,1983,0,0,76,51,66
USC00427064,6-5,1983,0,0,70,46,69
USC00427064,6-6,1983,0,0,75,47,66
USC00427064,6-7,1983,0,0,81,48,78
USC00427064,6-8,1983,0,0,83,57,72
USC00427064,6-9,1983,0,0,80,51,72
USC00427064,6-10,1983,0,0,85,52,82
USC00427064,6-11,1983,0,0,82,53,53
USC00427064,6-12,1983,0,0,65,49,63
USC00427064,6-13,1983,0,0,63,42,63
USC00427064,6-14,1983,0,0,76,39,74
USC00427064,6-15,1983,0,0,86,46,85
USC00427064,6-16,1983,0,0,85,53,75
USC00427064,6-17,1983,0,0,91,50,89
USC00427064,6-18,1983,0,0,89,67,80
USC00427064,6-19,1983,0,0,81,53,80
USC00427064,6-20,1983,0,0,88,50,86
USC00427064,6-21,1983,0,0,86,55,83
USC00427064,6-22,1983,0,0,92,52,89
USC00427064,6-23,1983,0,0,91,57,88
USC00427064,6-24,1983,0,0,90,66,87
USC00427064,6-25,1983,0,0,87,61,78
USC00427064,6-26,1983,0,0,83,63,80
USC00427064,6-27,1983,0,0,89,61,82
USC00427064,6-28,1983,0,0,82,58,80
USC00427064,6-29,1983,0,0,90,59,85
USC00427064,6-30,1983,0,0,87,61,86
USC00427064,7-1,1983,0,0,88,59,84
USC00427064,7-2,1983,0,0,84,60,76
USC00427064,7-3,1983,0,0,79,52,74
USC00427064,7-4,1983,0,0,85,46,83
USC00427064,7-5,1983,0,0,101,55,98
USC00427064,7-6,1983,0,0,98,60,86
USC00427064,7-7,1983,0,0,92,68,75
USC00427064,7-8,1983,0,0,95,67,86
USC00427064,7-9,1983,0,0,89,64,65
USC00427064,7-10,1983,0,0,71,49,69
USC00427064,7-11,1983,0,0,78,44,77
USC00427064,7-12,1983,0,0,91,53,90
USC00427064,7-13,1983,0,0,100,56,95
USC00427064,7-14,1983,0,0,98,59,95
USC00427064,7-15,1983,0,0,95,58,73
USC00427064,7-16,1983,0,0,89,52,86
USC00427064,7-17,1983,0,0,96,52,94
USC00427064,7-18,1983,0,0,98,55,95
USC00427064,7-19,1983,0,0,96,61,92
USC00427064,7-20,1983,0,0,95,67,90
USC00427064,7-21,1983,0,0,90,65,79
USC00427064,7-22,1983,0,0,83,63,78
USC00427064,7-23,1983,0,0,88,59,80
USC00427064,7-24,1983,0,0,94,60,89
USC00427064,7-25,1983,0,0,89,66,85
USC00427064,7-26,1983,0,0,91,64,90
USC00427064,7-27,1983,0,0,90,63,86
USC00427064,7-28,1983,0,0,93,57,91
USC00427064,7-29,1983,0,0,98,58,94
USC00427064,7-30,1983,0,0,99,62,88
USC00427064,7-31,1983,0,0,88,63,74
USC00427064,8-1,1983,0,0,87,62,85
USC00427064,8-2,1983,0,0,92,63,91
USC00427064,8-3,1983,0,0,94,64,89
USC00427064,8-4,1983,0,0,95,65,93
USC00427064,8-5,1983,0,0,98,66,93
USC00427064,8-6,1983,0,0,102,65,98
USC00427064,8-7,1983,0,0,98,71,90
USC00427064,8-8,1983,0,0,100,68,96
USC00427064,8-9,1983,0,0,96,65,82
USC00427064,8-10,1983,0,0,94,66,86
USC00427064,8-11,1983,0,0,90,64,83
USC00427064,8-12,1983,0,0,84,64,81
USC00427064,8-13,1983,0,0,91,60,90
USC00427064,8-14,1983,0,0,96,63,70
USC00427064,8-15,1983,0,0,88,66,70
USC00427064,8-16,1983,0,0,87,62,80
USC00427064,8-17,1983,0,0,86,62,72
USC00427064,8-18,1983,0,0,79,61,67
USC00427064,8-19,1983,0,0,78,62,66
USC00427064,8-20,1983,0,0,84,61,83
USC00427064,8-21,1983,0,0,85,60,80
USC00427064,8-22,1983,0,0,86,55,81
USC00427064,8-23,1983,0,0,85,53,84
USC00427064,8-24,1983,0,0,89,52,86
USC00427064,8-25,1983,0,0,90,55,87
USC00427064,8-26,1983,0,0,92,54,90
USC00427064,8-27,1983,0,0,93,55,90
USC00427064,8-28,1983,0,0,91,59,75
USC00427064,8-29,1983,0,0,89,58,84
USC00427064,8-30,1983,0,0,90,56,88
USC00427064,8-31,1983,0,0,95,57,91
USC00427064,9-1,1983,0,0,93,60,85
USC00427064,9-2,1983,0,0,85,65,81
USC00427064,9-3,1983,0,0,85,59,60
USC00427064,9-4,1983,0,0,78,56,77
USC00427064,9-5,1983,0,0,84,49,82
USC00427064,9-6,1983,0,0,90,51,88
USC00427064,9-7,1983,0,0,88,57,69
USC00427064,9-8,1983,0,0,85,56,83
USC00427064,9-9,1983,0,0,83,63,78
USC00427064,9-10,1983,0,0,81,48,81
USC00427064,9-11,1983,0,0,85,49,82
USC00427064,9-12,1983,0,0,85,50,81
USC00427064,9-13,1983,0,0,90,49,85
USC00427064,9-14,1983,0,0,86,59,83
USC00427064,9-15,1983,0,0,83,50,81
USC00427064,9-16,1983,0,0,90,49,88
USC00427064,9-17,1983,0,0,89,53,86
USC00427064,9-18,1983,0,0,90,50,80
USC00427064,9-19,1983,0,0,80,56,59
USC00427064,9-20,1983,0,0,62,33,61
USC00427064,9-21,1983,0,0,75,32,69
USC00427064,9-22,1983,0,0,83,39,79
USC00427064,9-23,1983,0,0,80,52,77
USC00427064,9-24,1983,0,0,79,54,71
USC00427064,9-25,1983,0,0,78,48,78
USC00427064,9-26,1983,0,0,79,52,61
USC00427064,9-27,1983,0,0,69,53,67
USC00427064,9-28,1983,0,0,76,47,73
USC00427064,9-29,1983,0,0,73,52,63
USC00427064,9-30,1983,0,0,69,51,56
USC00427064,10-1,1983,0,0,56,49,55
USC00427064,10-2,1983,0,0,61,48,52
USC00427064,10-3,1983,0,0,62,46,60
USC00427064,10-4,1983,0,0,71,37,69
USC00427064,10-5,1983,0,0,78,43,77
USC00427064,10-6,1983,0,0,80,44,76
USC00427064,10-7,1983,0,0,76,47,71
USC00427064,10-8,1983,0,0,77,46,76
USC00427064,10-9,1983,0,0,78,49,72
USC00427064,10-10,1983,0,0,72,48,60
USC00427064,10-11,1983,0,0,62,45,60
USC00427064,10-12,1983,0,0,66,35,65
USC00427064,10-13,1983,0,0,70,41,56
USC00427064,10-14,1983,0,0,56,43,50
USC00427064,10-15,1983,0,0,61,36,60
USC00427064,10-16,1983,0,0,69,35,68
USC00427064,10-17,1983,0,0,70,37,68
USC00427064,10-18,1983,0,0,69,42,66
USC00427064,10-19,1983,0,0,66,34,63
USC00427064,10-20,1983,0,0,70,33,68
USC00427064,10-21,1983,0,0,72,32,69
USC00427064,10-22,1983,0,0,77,35,70
USC00427064,10-23,1983,0,0,73,37,58
USC00427064,10-24,1983,0,0,61,44,60
USC00427064,10-25,1983,0,0,65,33,59
USC00427064,10-26,1983,0,0,69,30,65
USC00427064,10-27,1983,0,0,74,32,69
USC00427064,10-28,1983,0,0,70,34,65
USC00427064,10-29,1983,0,0,71,36,65
USC00427064,10-30,1983,0,0,69,42,64
USC00427064,10-31,1983,0,0,69,49,63
USC00427064,11-1,1983,0,0,66,44,65
USC00427064,11-2,1983,0,0,65,46,62
USC00427064,11-3,1983,0,0,68,37,65
USC00427064,11-4,1983,0,0,74,38,65
USC00427064,11-5,1983,0,0,69,41,62
USC00427064,11-6,1983,0,0,72,37,64
USC00427064,11-7,1983,0,0,64,44,44
USC00427064,11-8,1983,0,0,44,29,34
USC00427064,11-9,1983,0,0,48,22,46
USC00427064,11-10,1983,0,0,63,30,56
USC00427064,11-11,1983,0,0,57,41,50
USC00427064,11-12,1983,0,0,56,35,56
USC00427064,11-13,1983,0,0,59,35,47
USC00427064,11-14,1983,0,0,48,34,47
USC00427064,11-15,1983,0,0,52,28,49
USC00427064,11-16,1983,0,0,61,29,51
USC00427064,11-17,1983,0,0,55,38,42
USC00427064,11-18,1983,0,0,46,33,38
USC00427064,11-19,1983,0.5,0,38,29,36
USC00427064,11-20,1983,9.5,5,37,30,31
USC00427064,11-21,1983,5,6,33,29,31
USC00427064,11-22,1983,1,6,31,19,30
USC00427064,11-23,1983,0.5,4,35,18,35
USC00427064,11-24,1983,0,2,39,22,38
USC00427064,11-25,1983,4,5,38,31,32
USC00427064,11-26,1983,0,4,34,26,30
USC00427064,11-27,1983,0,4,31,23,30
USC00427064,11-28,1983,3,6,34,25,30
USC00427064,11-29,1983,3,8,31,26,30
USC00427064,11-30,1983,0,5,37,21,36
USC00427064,12-1,1983,0,2,41,32,36
USC00427064,12-2,1983,0.5,0,42,31,37
USC00427064,12-3,1983,0,0,40,30,35
USC00427064,12-4,1983,0.5,0,39,28,30
USC00427064,12-5,1983,1,0,30,14,28
USC00427064,12-6,1983,0,0,39,21,39
USC00427064,12-7,1983,0.5,0,52,32,47
USC00427064,12-8,1983,0,0,50,36,46
USC00427064,12-9,1983,0,0,53,31,51
USC00427064,12-10,1983,0,0,51,38,48
USC00427064,12-11,1983,0,0,49,30,49
USC00427064,12-12,1983,1,0,49,32,38
USC00427064,12-13,1983,5,5,38,30,34
USC00427064,12-14,1983,6,8,34,31,34
USC00427064,12-15,1983,3,4,42,32,33
USC00427064,12-16,1983,0,3,33,19,32
USC00427064,12-17,1983,0,2,36,29,34
USC00427064,12-18,1983,0,2,35,27,33
USC00427064,12-19,1983,3,3,40,30,40
USC00427064,12-20,1983,0.5,3,40,15,23
USC00427064,12-21,1983,0,3,29,7,25
USC00427064,12-22,1983,2,5,29,11,17
USC00427064,12-23,1983,3.5,6,17,8,15
USC00427064,12-24,1983,4,9,22,11,21
USC00427064,12-25,1983,2,9,31,17,31
USC00427064,12-26,1983,0.5,7,44,29,38
USC00427064,12-27,1983,6,11,39,30,32
USC00427064,12-28,1983,0.5,9,33,17,27
USC00427064,12-29,1983,0,8,30,9,26
USC00427064,12-30,1983,0,7,40,23,36
USC00427064,12-31,1983,0,5,40,31,34
USC00427064,1-1,1984,0,5,34,28,32
USC00427064,1-2,1984,0,5,32,21,26
USC00427064,1-3,1984,0,5,30,19,26
USC00427064,1-4,1984,0,5,31,19,26
USC00427064,1-5,1984,0,5,27,18,27
USC00427064,1-6,1984,0,5,28,22,27
USC00427064,1-7,1984,0,5,27,21,26
USC00427064,1-8,1984,0,5,26,20,25
USC00427064,1-9,1984,0,5,25,21,25
USC00427064,1-10,1984,0,5,33,19,27
USC00427064,1-11,1984,2,7,28,21,27
USC00427064,1-12,1984,0.5,8,35,23,23
USC00427064,1-13,1984,0,8,23,5,20
USC00427064,1-14,1984,3.5,11,29,18,21
USC00427064,1-15,1984,3,14,22,4,14
USC00427064,1-16,1984,0.5,14,15,2,10
USC00427064,1-17,1984,0.5,15,18,-1,12
USC00427064,1-18,1984,0,14,12,-15,9
USC00427064,1-19,1984,0,13,11,-16,7
